Epistemology	0.3169
Medicine	0.3144
Culture	0.3131
Green Party of Canada candidates, 2004 Canadian federal election	0.3125
Digital technology	0.3123
World Wide Web	0.2987
Philosophy	0.2977
Multimedia	0.2914
Service industries	0.2898
Concept	0.2818
Human communication	0.2713
Social institutions	0.2681
Mobile technology	0.2679
Drug	0.267
Emotion	0.2616
Cognitive neuroscience	0.2555
Subjective experience	0.2506
Mobile telecommunications	0.2504
Information Age	0.2481
Metaphysics of mind	0.2465
Media technology	0.2462
CNNGo	0.2454
Biology	0.245
Public sphere	0.2449
Computer networking	0.2398
Electronic publishing	0.2361
Cerebral cortex	0.2348
Physiology	0.2301
Social issues	0.2266
Advocacy group	0.2213
Social ethics	0.221
Limbic system	0.216
University of Connecticut	0.216
Processes	0.2153
Medical specialties	0.214
Mental chronometry	0.2119
Politics	0.2117
Entrepreneurship	0.2113
Motivation	0.2069
Metaphysics	0.2048
Traffic light	0.2044
Kelly Wallace	0.2034
Clinical medicine	0.202
Innovation	0.2019
30	-1
Distracted driving	1
Texting while driving	1
Text messaging	1
Facebook	1
Simulation	1
United States	1
AT&T	1
Racketeer Influenced and Corrupt Organizations Act	0.9299
Twitter	0.8917
Technology	0.8626
Driving simulator	0.7736
CNN	0.6883
Puerto Rico	0.6601
Telephone	0.6531
High school	0.6187
Social stigma	0.5982
Safety	0.5913
United States Virgin Islands	0.5899
Education	0.5859
Facebook Messenger	0.5741
Guam	0.5694
Communication	0.5647
Virgin Islands	0.5582
Expert	0.5558
Social psychology	0.5138
Louisiana	0.4999
Virginity	0.4835
Social institutions	0.4459
Public sphere	0.421
Industries	0.4158
Cognition	0.4136
Politics	0.4096
Behavioural sciences	0.4074
Motivation	0.4061
Road transport	0.3899
Social issues	0.3876
Highway	0.3852
Cyberspace	0.3777
Road safety	0.3762
Mass media	0.3705
New York	0.3705
Service industries	0.3683
Risk	0.3657
Telecommunications	0.3639
Adolescence	0.3638
Online services	0.3588
Columbia University	0.358
Washington, D.C.	0.3567
Mobile phone	0.3528
Transport safety	0.3524
Transport	0.3523
Walt Whitman	0.3459
Computer-mediated communication	0.3434
Driving	0.3416
Missouri	0.338
Crime	0.3353
Advertising	0.3335
Texas	0.3303
Road traffic safety	0.3293
Government	0.3285
Processes	0.327
Hazardous motor vehicle activities	0.3266
Cognitive science	0.3247
Culture	0.3236
Pain	0.3094
Driver distraction	0.3074
Connecticut	0.3072
World Wide Web	0.3051
Traffic collision	0.305
Land transport	0.3013
Psychology	0.297
Automobiles	0.2896
Traffic law	0.2886
National Safety Council	0.2848
Justice	0.2781
Law	0.2734
Transport law	0.2694
Digital media	0.2622
Funeral	0.2595
Intellectual works	0.2589
Mobile technology	0.2546
Prevention	0.2524
Walt Whitman High School (Bethesda, Maryland)	0.25
Acceptance	0.2489
Startup company	0.2444
Deborah Hersman	0.244
Science	0.2435
New York (magazine)	0.2408
Arizona	0.2396
Chief executive officer	0.2321
Driving under the influence	0.2295
Applied ethics	0.2283
Mobile telecommunication services	0.2261
Social media	0.2259
Computing	0.2246
Hazards	0.2234
Trial	0.2234
Learning	0.2225
Mobile telecommunications	0.2186
Mental processes	0.2181
Vehicle operation	0.2172
Executive officer	0.217
Innovation	0.2031
Car	0.2012
31	-1
Text messaging	1
Distracted driving	1
Telephone	1
Device driver	1
Technology	1
Social networking service	1
Facebook	1
Wireless	1
Sprint Corporation	1
Car	1
Mobile app	1
Computing	1
Telecommunications	1
United States	0.9592
Vehicle	0.921
Digital technology	0.9127
Cyberspace	0.8958
Digital media	0.8807
Mobile phone	0.8613
Verizon Wireless	0.812
Intellectual works	0.7984
Online services	0.7891
Twitter	0.7791
Communication	0.7765
Mobile technology	0.7686
Computer-mediated communication	0.6962
Mobile computers	0.6621
Mobile phones	0.6493
AT&T Mobility	0.6433
Internet	0.623
Computer networking	0.6154
CNN	0.6129
Multimedia	0.6088
Verizon Communications	0.6043
Consumer electronics	0.5964
Mass media	0.5933
Service industries	0.591
Texting while driving	0.5685
Disease	0.5576
Videotelephony	0.5526
Information Age	0.5441
Email	0.5398
World Wide Web	0.5376
Mobile telecommunications user equipment	0.5288
Windshield	0.5281
Entrepreneurship	0.5155
Electronic publishing	0.5054
Media technology	0.5022
Mobile telecommunications	0.4908
Electronics	0.4839
Facebook Messenger	0.4796
Social media	0.469
Software	0.4621
Information appliances	0.4597
Airplane mode	0.4485
Bluetooth	0.4306
Areas of computer science	0.4202
Industries	0.4201
Cloud computing	0.4041
Science technology engineering and mathematics	0.4028
Video game	0.3961
Public sphere	0.3915
Communications technology	0.3884
Human communication	0.388
Vaccine	0.3879
Networks	0.3827
AT&T	0.3771
Passenger	0.3704
Telephony	0.3673
Portable computers	0.3478
Brake	0.3381
Online and offline	0.3356
Telephony equipment	0.3335
Streaming media	0.3327
Computers	0.33
Social psychology	0.3291
Video	0.3147
Feedback	0.3051
Smartphone	0.2971
Vehicles	0.2915
Solar power	0.2876
Portable electronics	0.2863
Substance dependence	0.2857
Business	0.2847
Social information processing	0.2837
Rear-view mirror	0.2824
Psychiatry	0.2822
Medicine	0.2802
Vice president	0.278
Media sharing	0.275
Equipment	0.2718
Mobile software	0.2636
Medical school	0.2618
University of Connecticut	0.2613
Computer hardware	0.2577
Social software	0.2553
Telecommunications equipment	0.2545
Navigation	0.2517
Wide area networks	0.2517
Information science	0.2516
CNNGo	0.2486
Data transmission	0.2443
Engineer	0.2414
Computer architecture	0.241
Teleconferencing	0.2381
Communication software	0.2378
Steering wheel	0.2369
Wheel	0.2367
Websites	0.2364
Personal computing	0.235
Automobiles	0.2339
Transport	0.2332
Georgia (U.S. state)	0.2273
Computer data	0.2267
Application software	0.2267
User interfaces	0.2231
Safety	0.2166
Social institutions	0.2147
Public opinion	0.2133
National Safety Council	0.2127
Graphical user interfaces	0.2113
Storage media	0.2105
Processes	0.2104
Classes of computers	0.2099
Road transport	0.2096
Empathy	0.2093
Baton Rouge, Louisiana	0.2091
Social networks	0.2074
Boulder, Colorado	0.2071
Politics	0.2069
Colorado	0.202
Telecommunications companies of the United States	0.2018
Consumer	0.2018
Mobile device	0.2005
32	-1
Distracted driving	1
Prison	1
Adolescence	1
Text messaging	1
Facebook	1
Parenting	0.9858
Behavioural sciences	0.8217
Psychology	0.7414
Twitter	0.738
Social psychology	0.6981
Communication	0.5816
Facebook Messenger	0.5309
CNN	0.5121
Technology	0.5062
Common Sense Media	0.4901
Snapchat	0.4683
Social institutions	0.4638
The Haunting Hour: Don't Think About It	0.4581
Social networking service	0.4532
Mobile phone	0.4467
Social issues	0.4379
Video game	0.4022
Mass media	0.3945
Deterrence (legal)	0.3904
Sentence (law)	0.3903
Online services	0.3829
United States	0.3768
Health	0.3609
Human life stages	0.3606
Fear	0.3558
Cognition	0.3552
Telephone	0.3527
Science	0.3525
Computer-mediated communication	0.3468
Punishment	0.3466
Opinion poll	0.3375
Cyberspace	0.3356
Politics	0.3279
Adult	0.3272
Human development	0.3173
Crime	0.3141
Digital media	0.3139
Culture	0.3137
Public sphere	0.3075
World Wide Web	0.2953
Psychiatry	0.2947
Service industries	0.2939
Tractor	0.2845
Mental health	0.2839
Baseball	0.2836
Young-adult fiction	0.2809
Interpersonal relationships	0.2765
Percentage	0.2578
Instagram	0.2554
Applied ethics	0.2552
Computing	0.2542
Parent	0.253
Entertainment	0.2529
Family	0.2515
University of Alabama	0.251
Social problems	0.2485
Human communication	0.2479
Birmingham, Alabama	0.2401
Substance dependence	0.2383
Common sense	0.2364
New York City	0.2363
Misconduct	0.2362
Learning	0.2353
Plea	0.235
Cognitive science	0.2332
Childhood	0.2331
Social ethics	0.2305
Norm (social)	0.2281
Medicine	0.2281
Adage	0.2254
Medical school	0.2235
Violence	0.2188
Digital technology	0.2181
Social media	0.218
High school	0.2175
Criminal justice	0.2154
Road Atlanta	0.215
Social information processing	0.2139
Alabama	0.2122
Social networking services	0.2088
Atlanta	0.2018
33	-1
Zika virus	1
Republican Party (United States)	1
United States Congress	1
Democratic Party (United States)	1
Bill (law)	1
Florida	1
United States Senate	1
Virus	1
Donald Trump	1
United States House of Representatives	1
Mosquito	1
Bipartisanship	1
Government	1
Politics	1
Politics of the United States	1
United States	1
Miami	0.8512
Health	0.834
American politicians	0.8328
United States federal policy	0.8058
Ebola virus epidemic in West Africa	0.8002
Disease	0.7192
Politics of North America	0.6998
Puerto Rico	0.6897
Executive branch of the United States government	0.6807
Government of the United States	0.6474
Marco Rubio	0.628
Facebook	0.6112
Tim Kaine	0.6093
Abortion	0.5708
American political people	0.5619
Planned Parenthood	0.5497
Facebook Messenger	0.5477
Legislative branch of the United States government	0.5232
Rick Scott	0.4772
Public sphere	0.4741
Politicians	0.4689
Barack Obama	0.4664
Presidency of the United States	0.4435
Liberia	0.4353
Public administration	0.4298
Epidemic	0.427
Guinea	0.4186
Centers for Disease Control and Prevention	0.4033
Hillary Clinton	0.3933
Sierra Leone	0.3808
Government-related organizations	0.3774
Public policy	0.3741
Veto	0.3727
Miami-Dade County, Florida	0.3714
Social institutions	0.3649
Washington, D.C.	0.3464
United States law	0.3165
Presidents of the United States	0.312
Elections	0.3089
Public health	0.3051
The Mosquito	0.2973
Congenital disorder	0.2967
Government institutions	0.2869
Candidates for President of the United States	0.2869
Public law	0.2846
Virginia	0.2841
Candidate	0.2822
Presidencies	0.2784
CNN	0.251
United States presidential campaigns	0.2448
Presidencies of the United States	0.2447
Viruses	0.2443
Pregnancy	0.2418
Health sciences	0.2372
Critical theory	0.2367
Human rights	0.2313
Law	0.2286
North America	0.2216
Mayor	0.2187
Government  of the United States	0.2159
Social issues	0.2147
Infectious diseases	0.2144
Human reproduction	0.2126
Accountability	0.212
Special session	0.21
National legislatures	0.2085
Sexual health	0.2071
Political parties	0.2057
Health care	0.2038
Parenting	0.2034
Running mate	0.2029
34	-1
Leonardo DiCaprio	1
Social media	0.9826
Brady Ellison	0.9709
Social information processing	0.814
Computer-mediated communication	0.8119
Mass media	0.804
Online services	0.792
World Wide Web	0.7385
Communication	0.6827
Archery	0.637
Media sharing	0.556
Facebook	0.5557
Digital media	0.5546
United States	0.5344
Social networking services	0.4943
Cyberspace	0.4817
Data processing	0.478
Collective intelligence	0.4402
Public opinion	0.4253
Social software	0.4244
Social networks	0.3983
Culture	0.3639
Human communication	0.3577
Facebook Messenger	0.3553
Websites	0.3441
Social psychology	0.3234
Multimedia	0.2896
Digital technology	0.2606
Internet	0.2542
Communication software	0.2441
Information Age	0.2141
CNN	0.2094
Technology	0.2067
35	-1
United States	1
Islamic State of Iraq and the Levant	1
United States Army	1
International security	1
Military science	1
War	1
Conflicts	1
Military	1
National security	1
International relations	0.9808
M72 LAW	0.9357
3rd-millennium conflicts	0.9261
Military operations	0.9158
Politics	0.8912
Shoulder-fired missile	0.8835
Terrorism	0.8508
Wars	0.8479
Human rights abuses	0.8091
Military of the United States	0.797
Modern Afghanistan	0.7955
United States Armed Forces	0.7858
Afghan Civil War	0.7488
Military organization	0.748
CNN	0.7274
Security	0.7199
Afghanistan	0.6938
Rocket-propelled grenade	0.6936
Counter-terrorism	0.6819
Facebook	0.6728
Military of Afghanistan	0.6604
Ammunition	0.6419
Guerrilla wars	0.6318
The Great Game	0.6265
War on Terror	0.6255
Nangarhar Province	0.6137
Military technology	0.6003
Man-made disasters	0.5957
Command and control	0.5867
Government	0.5795
Battles	0.578
Combat	0.5663
Iraq War	0.5409
Violence	0.5341
Foreign relations of the United States	0.5308
Taliban	0.5284
Weapon	0.5232
Warfare	0.5221
Foreign relations of Afghanistan	0.4877
Invasions	0.4808
Violent conflict	0.4767
Guerrilla warfare	0.4752
Rocket	0.4746
Improvised explosive device	0.4623
Global conflicts	0.4588
Social issues	0.4587
Operations of United States government agencies	0.4495
Photograph	0.4459
Jihadist groups	0.4456
Special operations	0.4411
Foreign relations of Iraq	0.4351
Soldier	0.4307
Cleveland	0.4306
Al-Qaeda	0.4279
Organizations designated as terrorist	0.4183
Crimes	0.4154
Russian Federal Security Service designated terrorist organizations	0.4117
Politics of Afghanistan	0.4055
Military forces	0.4033
Designated terrorist organizations associated with Islam	0.3992
Ongoing conflicts	0.3803
NATO	0.3583
Government of Afghanistan	0.3561
United States Department of Defense	0.3517
Arab Winter	0.3487
Islamist groups	0.346
Conflict	0.341
Ongoing events	0.3287
Foreign relations of Russia	0.3203
Facebook Messenger	0.3192
Special forces	0.3137
Convoy	0.3036
Aftermath of the September 11 attacks	0.2988
Politics of Iraq	0.2984
Resolute Support Mission	0.2969
Counter-terrorism policy of the United States	0.2895
Military equipment	0.2812
Politics of the Middle East	0.2789
Internet	0.2757
The Pentagon	0.2752
Warfare of the Industrial era	0.271
United Kingdom Home Office designated terrorist groups	0.262
Weapons	0.2602
Revolution-based civil wars	0.2597
Politics of the Federally Administered Tribal Areas	0.2583
Extremism	0.2552
Asia	0.2542
Defense policy	0.2463
2nd-millennium conflicts	0.2416
Foreign policy	0.2411
Barbara Starr	0.2409
Religion-based civil wars	0.2396
Islamic State of Iraq and the Levant activities	0.2357
Military of Iraq	0.2323
Revolutions	0.2301
Public safety	0.2269
Islamic terrorism	0.2202
Anti-government factions of the Syrian Civil War	0.2197
Disasters	0.218
Politics of Asia	0.2178
Diplomacy	0.2106
Religion-based wars	0.2037
Islamic fundamentalism	0.2032
Identity document	0.2027
36	-1
Rod Blagojevich	1
Court	1
Sentence (law)	1
Prosecutor	1
Jury	1
Barack Obama	1
Illinois	1
United States Senate	1
Judge	1
Corruption	1
Prison	1
CNN	1
United States	1
Lawyer	1
Criminal justice	1
Crime	1
Law	1
Government	1
Social issues	1
Public law	1
Misconduct	1
Politics	1
Justice	1
Criminal law	1
George Ryan	0.9331
Verdict	0.8696
Courts	0.853
Legal procedure	0.8496
Governor	0.8452
Social institutions	0.8401
James Zagel	0.8377
Common law	0.8332
Government institutions	0.8249
Government information	0.8102
Bribery	0.7927
United States law	0.7485
Law enforcement	0.7443
Criminal procedure	0.7235
United States Attorney	0.7218
Governor of Illinois	0.7048
Crimes	0.703
Politics of the United States	0.6912
Plea	0.6667
Impeachment	0.665
Campaign finance	0.6556
Facebook	0.6538
Government of the United States	0.6447
Public sphere	0.584
Federal prison	0.5672
Public administration	0.5447
Grand juries in the United States	0.5388
Colorado	0.5273
Legal organizations	0.5201
National security	0.5153
United States district court	0.5086
Grand jury	0.4812
Ethical principles	0.4718
Acquittal	0.4615
Supreme Court of the United States	0.4557
Legal action	0.4522
United States federal policy	0.4397
Political corruption	0.4378
United States federal law	0.4296
Applied ethics	0.4272
Democratic Party (United States)	0.4188
United States House of Representatives	0.4008
Crime prevention	0.3991
Prisoner	0.3935
Law enforcement techniques	0.3934
United States federal judge	0.3877
Arrest	0.3873
Violence	0.3871
Executive branch of the United States government	0.3859
Security	0.3786
United States criminal law	0.372
Indictment	0.3621
American politicians	0.3512
Legal concepts	0.3352
Supreme court	0.3269
Appellate court	0.3225
Deception	0.3193
Extortion	0.3158
Social ethics	0.3144
Chicago	0.3049
Social problems	0.3036
Penology	0.2934
Facebook Messenger	0.2933
Practice of law	0.2912
Controversies	0.2902
Rehabilitation (penology)	0.2861
Human rights	0.2777
Fraud	0.2742
Boxing	0.2733
Problem behavior	0.2721
Trials	0.2699
Criminology	0.2656
Comparative law	0.2648
Politician	0.2624
Human rights abuses	0.2522
Telephone tapping	0.2387
Legal ethics	0.2381
Public safety	0.237
Punishment	0.2265
WBBM-TV	0.2208
Apprenticeship	0.22
Accountability	0.2189
Wife	0.2164
Jurists	0.2147
American political people	0.2085
Politics of North America	0.2069
Cook County, Illinois	0.2058
Scandals	0.2058
Administrative law	0.2057
Culture	0.2051
37	-1
Hassan Nasrallah	1
Hezbollah	1
Lebanon	1
Abbas al-Musawi	1
Shia Islam	1
Israel	1
Muhammad	1
Beirut	1
Special Tribunal for Lebanon	1
2006 Lebanon War	1
Iraq	1
Mahmoud Abbas	1
Mahdi	1
Rafic Hariri	1
Politics	1
Mashriq	1
Levant	1
Member states of the Arab League	1
Conflicts	1
Politics of Lebanon	1
Politics of the Middle East	1
Middle East	1
Prophets and messengers in Islam	0.9296
Islam	0.9265
Western Asia	0.9109
International relations	0.8598
Michel Suleiman	0.8497
Asia	0.8415
Politics of Israel	0.8195
March 8 Alliance	0.8141
Shia Islamic political parties	0.7619
Husayn Al-Musawi	0.7441
Shia Islamist groups	0.7214
Pro-government factions of the Syrian Civil War	0.7153
North Africa	0.71
Organisations designated as terrorist	0.6999
Southern Levant	0.6872
War	0.6785
Lebanese Forces	0.6764
International security	0.675
Iran	0.666
Human rights abuses	0.6621
Judaism and warfare	0.6599
Amal Movement	0.652
Jihadist groups	0.6389
Arab world	0.6376
United Kingdom Home Office designated terrorist groups	0.6367
Designated terrorist organizations associated with Islam	0.6247
Military of Lebanon	0.6164
Politics of Asia	0.6084
Terrorism	0.5994
Organizations designated as terrorist	0.5897
Government of Lebanon	0.5857
Foreign relations of Israel	0.5821
Najaf	0.5791
National security	0.5621
Government	0.5558
Foreign relations of Lebanon	0.5409
Guerrilla organizations	0.5187
Ali	0.5113
Shia organizations	0.5105
Irregular military	0.4981
Israel Defense Forces	0.4981
Military	0.4976
Lebanese Civil War	0.4972
Religion-based civil wars	0.4971
Social issues	0.4929
Islam and Judaism	0.4785
Abrahamic religions	0.4767
Islamic terrorism	0.4735
Islamic branches	0.4662
Assassination	0.4655
Islam-related controversies	0.4651
Fatimah	0.4647
3rd-millennium conflicts	0.4536
Foreign relations of Syria	0.4425
Palestine (region)	0.4387
Saddam Hussein	0.4351
Monotheistic religions	0.4302
Arab	0.426
Military of Israel	0.4233
United States	0.394
State of Palestine	0.3761
Government of Israel	0.3738
Conflict	0.3719
Tyre, Lebanon	0.3717
Diplomacy	0.3685
Foreign policy	0.366
Qom	0.3659
Religion-based wars	0.3636
Sunni Islam	0.3585
Islamism	0.3532
Religion and violence	0.3512
Baalbek	0.3454
Wars	0.3396
Islam and politics	0.3387
United Nations	0.3295
Violence	0.3285
Fertile Crescent	0.3251
Turban	0.3172
Arab League	0.3133
Near East	0.3107
Islamist groups	0.3097
Mediterranean	0.3092
Facebook Messenger	0.3065
Military units and factions of the Syrian Civil War	0.3038
Jihadism	0.3028
Social institutions	0.3003
Syrian Civil War	0.2991
Muslim	0.2985
Facebook	0.293
Lebanese people	0.285
Military science	0.2838
Islamist insurgent groups	0.2821
Sectarian violence	0.2809
Politics of Africa	0.2646
Islam and violence	0.2619
Politics of Iran	0.2613
Religious faiths, traditions, and movements	0.2613
Madrasa	0.2595
Declaration of war	0.2595
Culture	0.2579
Lebanese Muslims	0.2577
Arab people	0.25
Global politics	0.2466
Religion	0.246
Divided regions	0.2458
Peace	0.2439
Semitic peoples	0.2416
Foreign relations of Iran	0.2393
Tehran	0.2368
Crimes	0.2356
National unity government	0.2347
Arab republics	0.2329
Politics of Syria	0.2309
Islamic fundamentalism	0.2283
Middle Eastern people	0.2278
Arab Winter	0.2273
Syria	0.2263
Home Office (United Kingdom)	0.2259
Foreign relations of Iraq	0.2218
Human rights	0.2209
Guerrilla warfare	0.2184
Government of Iran	0.2174
Politics of Iraq	0.2173
Demographics of Lebanon	0.217
Lebanese Shia Muslims	0.2164
Strike action	0.2063
Arab politicians	0.2055
Arab Spring	0.2041
Political organizations	0.2035
38	-1
Donald Trump	1
Barack Obama citizenship conspiracy theories	1
Lee Harvey Oswald	1
Politics	1
Republican Party (United States)	0.9871
Vince Foster	0.9849
Twitter	0.9488
Fox News Channel	0.9368
American politicians	0.8286
CNN	0.7783
Hillary Clinton	0.7492
Barack Obama	0.7407
Government	0.6981
Fox Broadcasting Company	0.6846
Presidency of the United States	0.682
Facebook	0.6616
Executive branch of the United States government	0.5888
Meet the Press	0.573
United States	0.5714
Politics of the United States	0.5647
American political people	0.5443
Candidate	0.5203
Presidents of the United States	0.4872
Ted Cruz	0.48
John F. Kennedy	0.4477
Public sphere	0.4422
Controversies	0.4365
Presidencies	0.4307
President of the United States	0.4195
Politicians	0.4066
Social issues	0.3911
Truth	0.3839
Criticisms	0.3804
Candidates for President of the United States	0.3764
Government of the United States	0.3656
Wolf Blitzer	0.3638
Today (U.S. TV program)	0.3534
Social institutions	0.3472
Obama family	0.3405
International relations	0.3379
The Washington Post	0.3354
Islamic State of Iraq and the Levant	0.3342
Facebook Messenger	0.3308
United States presidential campaigns	0.3209
Gossip	0.3083
Culture	0.3066
Mass media	0.3
Language	0.295
Presidencies of the United States	0.2847
First Families of the United States	0.2838
United States federal policy	0.2714
Communication	0.2663
Heads of state of the United States	0.2627
Politics of North America	0.2578
Indiana	0.2532
United States Senate	0.2525
Scientist	0.249
American Broadcasting Company	0.2467
White House	0.2358
Clinton family	0.2341
Presidents	0.2308
Primary election	0.2302
United States presidential administrations	0.2299
Executive heads of state	0.2267
Witchcraft	0.2246
Suicide	0.2236
National Enquirer	0.2159
Foreign relations of the United States	0.215
NBC	0.2103
Texas	0.2102
Political families of the United States	0.2086
Heads of government	0.2056
Human rights abuses	0.2024
Families from Illinois	0.2021
39	-1
Cupping therapy	1
Blood	1
Medicine	1
Mercury (element)	1
Bloodletting	1
Disease	1
Leech	1
Pain	1
Surgery	1
Humorism	1
Arsenic	1
Couching (ophthalmology)	1
Therapy	1
Elastic therapeutic tape	1
Syphilis	1
Cataract	1
Trepanning	1
Traditional Chinese medicine	1
Human eye	1
Alternative medicine	1
Bile	1
Mercury poisoning	1
Ancient Egyptian medicine	1
Health	1
Clinical medicine	1
Medical specialties	1
Health sciences	1
Hellebore	0.8886
Facebook	0.8812
Cataract surgery	0.8526
Neurosurgery	0.8383
Greece	0.8291
Perspiration	0.8254
Health care	0.8094
Circulatory system	0.8052
Poison	0.7958
Brain	0.7847
Michael Phelps	0.7687
Hematophagy	0.7439
Skin	0.715
Science	0.7046
Diseases and disorders	0.6841
Suction	0.658
Medical treatments	0.6519
Evidence-based medicine	0.6505
Ancient Egypt	0.6424
Topical medication	0.6257
Chemical substance	0.5866
Life sciences	0.5764
United States	0.5742
History of medicine	0.5705
Olympic Games	0.5638
Lens (optics)	0.5535
Medical humanities	0.5511
Blood flow	0.5351
Instagram	0.5219
CNN	0.5036
Social media	0.5012
Arsphenamine	0.4987
Paul Ehrlich	0.4939
Antibiotics	0.4805
Menstruation	0.4767
Dental extraction	0.4718
Lead	0.4608
Swimming (sport)	0.4542
Anatomy	0.4515
Hirudin	0.4374
Phlegm	0.436
Pain management	0.4238
Biology	0.4192
Traditional medicine	0.412
Clinical trial	0.4096
Copper	0.4094
Health movements	0.4046
Migraine	0.4008
Dog	0.3964
Cancer	0.396
Renal failure	0.3959
Randomized controlled trial	0.3956
Pressure	0.3947
News	0.3935
Bacteria	0.381
Ayurveda	0.3799
Cat	0.3765
Vomiting	0.3757
Bruise	0.3703
Holism	0.3691
Mouth ulcer	0.367
Cancer pain	0.3668
Twitter	0.3617
Epilepsy	0.3605
Acne vulgaris	0.3598
Peptic ulcer	0.3586
Qi	0.3549
Belief	0.3549
Suction cup	0.3547
China	0.3533
Wales	0.344
Major depressive disorder	0.3426
Globalization	0.3416
Head injury	0.3364
Flower	0.3336
Dysentery	0.3265
Animal	0.325
Animal anatomy	0.3242
Toxicity	0.3191
Silver	0.3148
Low back pain	0.3104
Facebook Messenger	0.3093
Anticoagulant	0.3065
Shingles	0.3062
Tissues (biology)	0.3062
Culture	0.306
Cough	0.2952
Plant	0.2933
Jennifer Aniston	0.2893
Medical anthropology	0.2873
Dyspnea	0.2835
Relay race	0.2795
Epistemology	0.2751
Kampo	0.2724
England	0.2716
Body fluids	0.2714
Shoulder	0.271
Ancient history	0.2708
Hematology	0.2708
Cattle	0.2689
Human tooth	0.2613
Historian	0.2585
Melancholia	0.257
100 metres	0.2545
Toxicology	0.2524
Root	0.2506
India	0.2503
Ancient Greek	0.2497
Bleeding	0.2485
Human body	0.2465
Kidney	0.2462
Organs	0.2454
Research	0.2439
Swimsuit	0.2423
Cutaneous condition	0.2413
Zoology	0.2402
Human anatomy	0.2393
Symptom	0.2389
Everyday life	0.2387
Cardiff University	0.2375
Ancient Rome	0.2348
Gymnastics	0.2342
PLOS ONE	0.2342
Animal physiology	0.2335
Glass	0.2325
Physiology	0.2314
Traditional knowledge	0.2267
PLOS	0.2266
Materials	0.2258
Patient	0.2256
Energy	0.2238
Well-being	0.2237
Cardiff	0.2234
Visual perception	0.222
Tennis	0.2185
Vacuum	0.2176
Nervous system	0.2155
Spring (season)	0.2138
Natalie Coughlin	0.2138
Hell	0.213
Scientific evidence	0.2125
Social programs	0.2091
Pseudo-scholarship	0.2071
Freestyle swimming	0.2037
Fringe science	0.2016
Injury	0.2008
Potion	0.2004
40	-1
Olympic Games	1
Yuri van Gelder	1
Netherlands	1
Gymnastics	1
United States	1
Volleyball	1
Summer Olympic Games	1
Athletic sports	1
Sports	1
Diving	0.964
Summer	0.9364
Freestyle swimming	0.8693
Summer Olympic sports	0.8098
Olympic sports	0.7909
Multi-sport events	0.7765
Sportspeople	0.773
Sports events	0.7449
Nations at the Olympics	0.7422
Summer sports	0.7108
Netherlands national football team	0.7081
Individual sports	0.6788
Sports award winners	0.6549
2012 Summer Olympics	0.6545
Pound (mass)	0.6365
Simone Biles	0.6139
Epke Zonderland	0.6084
Gabby Douglas	0.6015
Madison Kocian	0.5847
Michael Phelps	0.5609
Facebook	0.5556
Recreation	0.5365
Sports competitions	0.533
Aly Raisman	0.5314
Competition	0.5211
United Kingdom	0.4961
Olympic weightlifting	0.4956
Great Britain at the Olympics	0.4898
South Korea	0.4758
Anchor leg	0.4646
Gymnasts	0.4622
Hobbies	0.4602
Archery	0.4547
Artistic gymnastics	0.453
Artistic gymnasts	0.4526
International sports competitions hosted	0.4305
Athlete	0.4296
Sports champions	0.4284
Sports at the Summer Olympics	0.4284
American female artistic gymnasts	0.4268
Laurie Hernandez	0.422
Russia	0.4157
Summer Olympics medalists	0.4155
Summer Olympics events	0.4112
Swimming (sport)	0.4041
Facebook Messenger	0.3873
Rowena Webster	0.379
American artistic gymnasts	0.3785
Katie Ledecky	0.3785
Female artistic gymnasts	0.37
Olympics people	0.3617
Leisure	0.3574
Aquatics	0.3514
Ki Bo-bae	0.3428
Sport	0.3385
South Africa national rugby union team	0.334
Eventing	0.3339
Olympic medalists	0.3316
Medalists at the World Artistic Gymnastics Championships	0.3262
London	0.3261
World Artistic Gymnastics Championships	0.3242
Competitors at multi-sport events	0.3175
American gymnasts	0.3163
Women's sports	0.3147
Sideris Tasiadis	0.3139
Serena Williams	0.313
Elina Svitolina	0.3119
Mexico	0.3092
Female gymnasts	0.3059
Sportswomen	0.3053
Takuya Haneda	0.3021
American sportspeople	0.2995
Lee Valley VeloPark	0.2994
Kilogram	0.2986
Olympic gold medalists	0.294
Outdoor recreation	0.2928
CNN	0.2876
Olympic medals	0.2871
Cocaine	0.2866
Clean and jerk	0.2834
Chad le Clos	0.2827
Chen Ruolin	0.2814
Games of physical skill	0.2807
Italy	0.2804
Drug rehabilitation	0.2788
Liu Huixia	0.2759
Water sports	0.271
Artistic gymnastics competitions	0.2666
American sportswomen	0.2657
Rugby union	0.264
Indoor sports	0.264
Gymnastics world championships	0.2554
Medalists at multi-sport events	0.255
World championships	0.2539
Water polo	0.2477
Ball games	0.2465
Championships	0.2434
Team sports	0.2421
Games	0.2389
Tennis	0.2326
France	0.2286
Gymnastics competitions	0.2258
Polo	0.2203
Velodrome	0.2167
Scotland	0.2161
Beach volleyball	0.2072
Cycling	0.2068
Poland	0.2057
100 metres freestyle	0.2024
41	-1
Florida	1
Republican Party (United States)	1
Swing state	1
Voting	1
Election	1
Democratic Party (United States)	1
Swing (politics)	1
Donald Trump	1
United States	1
Democracy	1
Political events	1
Government	1
Politics	1
Elections	1
Politics of the United States	1
Politics of North America	1
Barack Obama	0.9696
